id,nazev,cena_kc,lokalita,lat,lon,plocha_m2,zdroj,photo_url,photo_path,skola_m,park_m,mhd_m,lekarna_m,supermarket_m
sr_1589068620,Pronájem bytu 2+1 45 m²,19490,"Na Petřinách, Praha 6 - Břevnov",50.091061,14.356461,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/kcHp2YdDtDgLT0M6jGNnoQu/d7db.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1589068620.jpg,839.5,606.6,159.9,171.7,352.3
sr_4273423180,Pronájem bytu 2+kk 72 m² (Jednopodlažní),30900,"Mezi Vodami, Praha 4 - Modřany",50.011028,14.400206,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/nCTUX1iX5CDciVSgGGNnn1q/e9ff.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_4273423180.jpg,528.7,100.5,228.5,255.2,729.3
sr_3468116812,Pronájem bytu 4+kk 71 m²,27990,"Řehořova, Praha 3 - Žižkov",50.085785,14.440699,,sreality,"https://d18-a.sdn.cz/d_18/c_img_qA_A/kcHp2YdDtCJexHQQQGOyVr6/7bb9.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3468116812.jpg,273.8,444.1,183.1,438.3,73.8
sr_3602584396,Pronájem bytu 1+kk 30 m²,9000,"Jurije Gagarina, Havířov - Podlesí",49.768448,18.461071,,sreality,"https://d18-a.sdn.cz/d_18/c_img_og_A/nDJ4VEZEqb3AyEzeFGmIwF/15ff.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3602584396.jpg,605.7,843.6,340.0,722.4,508.0
sr_1971012428,Pronájem bytu 4+1 126 m²,40250,"dr. Zikmunda Wintra, Praha 6 - Bubeneč",50.101147,14.40314,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_C/kcHp2YdDtEDuRmF8uGF25O1/ede4.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1971012428.jpg,352.9,666.5,98.1,352.2,44.0
sr_4100477772,Pronájem bytu 2+1 54 m²,19000,"Janouškova, Brno - Černá Pole",49.219349,16.622904,,sreality,"https://d18-a.sdn.cz/d_18/c_img_qA_A/nCTUX1iX5CFdAHQ8UGOJ9v4/1bdd.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_4100477772.jpg,80.8,176.9,259.5,196.8,150.8
sr_3753329484,Pronájem bytu 3+1 80 m²,16000,"U Cvičiště, Jihlava",49.395996,15.57382,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/kcHp2YdDtzYqGNx0GNnkva/cd4a.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3753329484.jpg,662.9,227.8,66.9,173.6,227.6
sr_1287078732,Pronájem bytu 3+1 73 m²,23490,"Poznaňská, Praha 8 - Bohnice",50.130177,14.419821,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/kcHp2YdDtBRc2U43GNnhhv/30f3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1287078732.jpg,522.9,729.3,141.3,154.4,252.8
sr_2629256012,Pronájem bytu 1+kk 42 m²,16000,"Zahradní, Plzeň - Východní Předměstí",49.735897,13.38708,,sreality,"https://d18-a.sdn.cz/d_18/c_img_qA_A/kcHp2YdDtEBMvIPKfGOrfam/5ac6.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2629256012.jpg,1201.2,706.0,108.5,161.3,92.7
sr_3971433292,Pronájem bytu 1+1 35 m²,11000,"Štěpnická, Uherské Hradiště",49.065247,17.446922,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/nCTUX1iX5BWLrlQpMGNng1t/c865.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3971433292.jpg,388.4,1218.6,97.1,204.3,195.2
sr_4256645964,Pronájem bytu 1+kk 33 m² (Jednopodlažní),21500,"Kurta Konráda, Praha 9 - Libeň",50.103748,14.488916,,sreality,"https://d18-a.sdn.cz/d_18/c_img_qA_A/kcHp2YdDtEBMvIOGvGN3wnA/e9c4.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_4256645964.jpg,274.1,130.2,34.5,100.8,62.5
sr_2927444812,Pronájem bytu 3+1 80 m²,26500,"Gutova, Praha 10 - Strašnice",50.07045,14.491822,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/nCTUX1iX5Do9kXKY7GJgk4S/2e3a.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2927444812.jpg,821.0,449.7,185.3,249.6,191.1
sr_3518448460,Pronájem bytu 1+kk 36 m²,8000,"Palackého, Louny",50.348629,13.805354,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/nCTUX1iX5CoHumQcZGNnOvR/62da.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3518448460.jpg,2250.0,296.6,36.9,257.5,861.5
sr_3884794700,Pronájem bytu 1+kk 47 m²,15500,"Klatovská třída, Plzeň - Jižní Předměstí",49.73941,13.37079,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/nCTUX1iX5BWLrlKkoGKBXzd/3975.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3884794700.jpg,748.3,225.4,64.8,177.5,52.5
sr_2723169100,Pronájem bytu 4+kk 114 m²,23000,"Kotkova, Znojmo",48.848454,16.057762,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/nCTUX1iX5CoHumPZBGM7icQ/993a.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2723169100.jpg,544.3,667.3,144.6,301.5,323.3
sr_2137736012,Pronájem bytu 1+kk 36 m²,23000,"Vrtbova, Praha 4 - Nusle",50.065609,14.437231,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_C/kcHp2YdDtDgLT0EiRGF2Is2/20b8.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2137736012.jpg,292.7,396.2,104.7,339.5,74.4
sr_2813805388,Pronájem bytu 3+kk 106 m²,56000,"Křižíkova, Praha 8 - Karlín",50.091888,14.448312,,sreality,"https://d18-a.sdn.cz/d_18/c_img_qA_A/kcHp2YdDtEDuRmS1nGOtQ2F/d409.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2813805388.jpg,222.4,218.5,172.4,154.0,70.4
sr_347554636,Pronájem bytu 2+kk 50 m²,26000,"Janýrova, Praha - Strašnice",50.079269,14.48658,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/kcHp2YdDtEDuRmRNPGNnEJS/81d1.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_347554636.jpg,872.4,394.4,187.8,290.4,136.4
sr_3031909196,Pronájem bytu 2+kk 45 m²,15000,Zlín,49.226654,17.666338,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/kcHp2YdDtCDcb5Mi6GNm98b/e119.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3031909196.jpg,444.3,1402.3,162.9,139.7,64.7
sr_4263596876,Pronájem bytu 2+kk 44 m² (Jednopodlažní),19900,"Werichova, Praha 5 - Hlubočepy",50.031132,14.368159,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_B/nCTUX1iX5Do9kXBIVGCFUlC/045e.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_4263596876.jpg,421.7,1043.0,4.4,523.3,66.4
sr_1974944588,Pronájem bytu 2+kk 54 m² (Jednopodlažní),12000,"Pod Dubovkou, Žandov",50.715908,14.393629,,sreality,"https://d18-a.sdn.cz/d_18/c_img_qA_A/nCTUX1iX5Do9kXRwyGOXTEH/3d69.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1974944588.jpg,,1782.4,352.5,436.8,333.6
sr_2919785292,Pronájem bytu 3+kk 62 m²,17600,"Horní, Ostrava - Bělský Les",49.778198,18.249943,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/kcHp2YdDtEDuRmKm6GJe9FN/9556.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2919785292.jpg,685.4,214.4,153.9,126.0,137.4
sr_3850916684,Pronájem bytu 3+kk 83 m²,23400,"Uhříněveská, Praha 10 - Strašnice",50.065136,14.507674,,sreality,"https://d18-a.sdn.cz/d_18/c_img_qA_A/kcHp2YdDtBwNESainGRPf46/a041.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3850916684.jpg,498.5,661.3,176.5,354.3,114.6
sr_2863088460,Pronájem bytu 2+kk 62 m²,18500,"Hálkova, Olomouc - Hodolany",49.591057,17.274313,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/nCTUX1iX5bIUBRBiGNm3lB/8770.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2863088460.jpg,159.8,801.2,85.6,156.5,100.0
sr_1773814604,Pronájem bytu 3+1 75 m² (Jednopodlažní),16000,"Habrová, Třinec - Dolní Líštná",49.679153,18.681068,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/kcHp2YdDtEDuRmRMfGNmChK/8b5a.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1773814604.jpg,816.2,475.3,292.2,854.0,113.2
sr_3545518924,Pronájem bytu 3+1 74 m² (Jednopodlažní),18500,"Habrová, Třinec - Dolní Líštná",49.679153,18.681068,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_C/nCTUX1iX5DwDWzERMGFYec7/5149.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3545518924.jpg,816.2,475.3,292.2,854.0,113.2
sr_799490892,Pronájem bytu 4+kk 103 m²,24000,"Náchodská, Praha 9 - Horní Počernice",50.117435,14.62512,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/kcHp2YdDtEBMvINzwGNmvtq/660f.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_799490892.jpg,83.3,296.4,199.4,699.4,285.1
sr_2678539084,Pronájem bytu 2+kk 46 m² (Jednopodlažní),16500,"Kurdějov, okres Břeclav",48.957775,16.763454,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/kcHp2YdDtEBMvIN1xGNnTxa/3dc7.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2678539084.jpg,3751.6,44.8,132.0,2676.9,2821.6
sr_3119993676,Pronájem bytu 2+1 55 m²,16500,"Dr. E. Beneše, Kralupy nad Vltavou - Lobeček",50.247944,14.316248,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_B/kcHp2YdDtEDuRmET0GDeqRG/f283.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3119993676.jpg,144.7,1250.0,91.0,213.5,205.7
sr_2896642892,Pronájem bytu 3+kk 68 m²,29000,"Rumunská, Praha 2 - Vinohrady",50.074017,14.432377,,sreality,"https://d18-a.sdn.cz/d_18/c_img_qA_A/nCTUX1iX5CGpNZRlQGOwPuv/9f7f.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2896642892.jpg,260.3,416.7,88.0,27.1,80.1
sr_2460435276,Pronájem bytu 4+kk 227 m²,45000,"K Beranovu, Praha 8 - Dolní Chabry",50.139809,14.447377,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/nCTUX1iX5CoHumQWSGNmqJ3/9622.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2460435276.jpg,1507.3,653.1,305.7,777.4,201.3
sr_2963751756,Pronájem bytu 3+1 80 m²,15500,"Železničářská, Ústí nad Labem - Střekov",50.652737,14.047404,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/nCTUX1iX5BWLrlQ4AGNt2Pu/1d06.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2963751756.jpg,1213.5,988.8,22.9,816.0,564.9
sr_3500622668,Pronájem bytu 1+kk 45 m²,24730,"Královopolská, Brno - Žabovřesky",49.221001,16.58156,,sreality,"https://d18-a.sdn.cz/d_18/c_img_qA_A/nCTUX1iX5CoHumUiOGPdovq/a66e.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3500622668.jpg,344.7,213.2,137.1,289.7,242.2
sr_2443658060,Pronájem bytu 1+kk 32 m² (Jednopodlažní),19500,"Mantovská, Praha 10 - Horní Měcholupy",50.040428,14.569695,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/nCTUX1iX5DwDWzSTVGNm0JN/86f9.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2443658060.jpg,443.6,901.5,209.3,334.0,355.6
sr_1873482572,Pronájem bytu 3+kk 65 m²,23900,"Rejskova, Olomouc - Hodolany",49.593563,17.282381,,sreality,"https://d18-a.sdn.cz/d_18/c_img_og_A/nDJ4VEZEqD86wCE5xFGlyIh/bfba.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1873482572.jpg,286.1,866.9,78.5,254.1,257.7
sr_1823761228,Pronájem bytu 3+kk 238 m² (Jednopodlažní),30000,"Dusíkova, Brno - Lesná",49.236664,16.624456,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_A/nPVpfd5QLLDoMo7LIvF6M7Lv/9c7d.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1823761228.jpg,431.8,486.9,223.5,169.9,497.7
sr_614941516,Pronájem bytu 2+1 55 m²,12500,"Brandlova, Hodonín",48.860367,17.136534,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/nCTUX1iX5BWZuTQS9GNmcHs/7cf6.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_614941516.jpg,669.5,574.4,84.6,350.8,292.6
sr_2983617356,Pronájem bytu 2+1 64 m²,18500,"17. listopadu, Mladá Boleslav - Mladá Boleslav II",50.431587,14.918485,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/nPVpfd5QLLDqk1BG7YF4Um4P/cd2d.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2983617356.jpg,1222.0,2342.6,11.4,237.7,268.8
sr_2493989708,Pronájem bytu 2+kk 45 m²,16000,"17. listopadu, Mladá Boleslav - Mladá Boleslav II",50.431587,14.918485,,sreality,"https://d18-a.sdn.cz/d_18/c_img_qA_A/nCTUX1iX5BWLrlRUGGOFaIN/7320.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2493989708.jpg,1222.0,2342.6,11.4,237.7,268.8
sr_2779202380,Pronájem bytu 1+1 36 m²,10500,"Otakara Jeremiáše, Ostrava - Poruba",49.843342,18.153503,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/kcHp2YdDtEDuRmRNFGNmZHj/9959.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2779202380.jpg,1076.0,52.5,250.5,226.7,258.6
sr_3316073292,Pronájem bytu 1+kk 15 m²,10000,"Na Petynce, Praha 6 - Břevnov",50.088318,14.369586,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/nCTUX1iX5BWLrlQ4AGNtpnL/0586.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3316073292.jpg,272.3,530.8,177.8,239.4,11.5
sr_2329363276,Pronájem bytu 3+1 68 m²,18000,"Ořechová, Benátky nad Jizerou - Benátky nad Jizerou II",50.283741,14.825302,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/kcHp2YdDtDgLT0M6JGNmVKh/9f3d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2329363276.jpg,4461.5,1518.8,247.1,232.9,251.9
sr_3330827084,Pronájem bytu 2+kk 46 m²,16000,"Mládí, Jablonec nad Nisou - Mšeno nad Nisou",50.740009,15.166857,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/kcHp2YdDtJj1ULOXGKIzuT/d9bb.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3330827084.jpg,1243.7,545.9,109.1,42.8,180.2
sr_3117892428,Pronájem bytu 1+1 30 m²,10000,"Vřesová, Hodonín",48.854733,17.136271,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/kcHp2YdDtDrxR2NZjGNmOPU/7d63.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3117892428.jpg,117.7,641.0,164.8,147.2,339.5
sr_4007084876,Pronájem bytu 4+1 130 m² (Jednopodlažní),22000,"nám. Tržní, Liberec - Liberec I-Staré Město",50.773624,15.06204,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/kcHp2YdDtBwNESSZKGNmNup/d730.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_4007084876.jpg,580.4,276.1,11.0,339.3,163.4
sr_1607942988,Pronájem bytu 2+kk 34 m² (Jednopodlažní),16000,"Kurdějov, okres Břeclav",48.957775,16.763454,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/kcHp2YdDtEDuRmRMfGNmJzR/0c6b.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1607942988.jpg,3751.6,44.8,132.0,2676.9,2821.6
sr_1826046796,Pronájem bytu 1+kk 35 m²,10000,"K Dolovu, Plzeň - Křimice",49.750713,13.302163,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/nCTUX1iX5bIUBRASGNmHGm/6a32.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1826046796.jpg,2659.3,625.3,281.8,1647.4,2112.3
sr_3268887372,Pronájem bytu 1+1 38 m² (Mezonet),10970,"Mohelnická, Uničov",49.773968,17.109426,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/nCTUX1iX5Do9kXQ6SGNl83A/ff48.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3268887372.jpg,504.9,278.6,384.0,549.3,226.3
sr_831025996,Pronájem bytu 1+kk 33 m²,12000,"Plzeňská, Bor",49.707943,12.785194,,sreality,"https://d18-a.sdn.cz/d_18/c_img_qA_A/kcHp2YdDtCJexHPRtGORc1X/c617.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_831025996.jpg,,2674.2,409.0,1025.6,360.0
sr_2920346444,Pronájem bytu 4+kk 131 m² (Mezonet),49000,"Na Valentince, Praha - Smíchov",50.067451,14.40887,,sreality,"https://d18-a.sdn.cz/d_18/c_img_oc_D/nO0bgvR9rXDo1QgBtTEKiPzC/24d5.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2920346444.jpg,618.4,700.7,134.0,187.2,163.4
sr_2623427404,Pronájem bytu 1+kk 25 m² (Jednopodlažní),18000,"Prvního pluku, Praha 8 - Karlín",50.091724,14.44197,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_A/kcHp2YdDtBM3KV7UF897qJ/97b7.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2623427404.jpg,114.4,657.1,143.1,127.2,120.4
sr_2079015756,Pronájem bytu 2+kk 53 m² (Jednopodlažní),18950,"Přízova, Brno - Trnitá",49.18969,16.616175,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_C/nCTUX1iX5BWZuTEcYGGAFcA/79af.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2079015756.jpg,298.7,842.5,110.2,310.3,58.9
sr_2430026572,Pronájem bytu 2+kk 77 m²,29000,"Kubelíkova, Praha 3 - Žižkov",50.082359,14.448883,,sreality,"https://d18-a.sdn.cz/d_18/c_img_qA_A/nCTUX1iX5CDciVT4qGOa4cG/7023.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2430026572.jpg,301.2,361.6,262.6,90.6,65.3
sr_3772203852,Pronájem bytu 1+1 29 m²,13200,"Novoměstská, Brno - Řečkovice",49.243912,16.588282,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/kcHp2YdDtzYqGNv1GNlzqq/0b54.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3772203852.jpg,878.4,271.8,124.6,668.2,207.3
sr_2296664908,Pronájem bytu 3+kk 75 m²,30500,"Na Žertvách, Praha 8 - Libeň",50.1045,14.476575,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/kcHp2YdDtzYqGNRlGNLZMh/623e.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2296664908.jpg,846.5,202.5,52.1,232.7,173.6
sr_2715239244,Pronájem bytu 2+kk 44 m² (Jednopodlažní),18300,"Řitka, okres Praha-západ",49.894516,14.299232,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/kcHp2YdDtzYqGNv1GNlzJy/6ee0.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2715239244.jpg,2941.4,804.6,30.0,4031.9,103.7
sr_2120700748,Pronájem bytu 1+1 36 m²,10900,"Hranice - Hranice I-Město, okres Přerov",49.547966,17.734694,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_C/nCTUX1iX5bIUBDHqGEaDgE/9832.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2120700748.jpg,211.1,,74.4,75.0,88.3
sr_668418892,Pronájem bytu 2+kk 34 m² (Jednopodlažní),16000,"Kurdějov, okres Břeclav",48.957775,16.763454,,sreality,"https://d18-a.sdn.cz/d_18/c_img_qA_A/kcHp2YdDtBM3KVNJ5GOE9h9/a032.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_668418892.jpg,3751.6,44.8,132.0,2676.9,2821.6
sr_2596750156,Pronájem bytu 1+kk 33 m²,12000,"Politických vězňů, Plzeň - Jižní Předměstí",49.726761,13.369242,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/nCTUX1iX5DwDWzSSZGNlmus/c6c3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2596750156.jpg,274.8,167.4,161.5,156.9,179.5
sr_3418833740,Pronájem bytu 1+kk 31 m²,14990,"Adamova, Praha 6 - Veleslavín",50.095066,14.348614,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/nCTUX1iX5CoHumQVvGNlkOS/802b.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3418833740.jpg,708.4,185.0,92.6,68.5,253.7
sr_415712076,Pronájem bytu 1+1 44 m²,17000,"Horácké náměstí, Brno - Řečkovice",49.250072,16.584068,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/nCTUX1iX5DwDWzSSZGNlkD1/ce9b.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_415712076.jpg,396.6,439.4,175.3,376.1,346.9
sr_3557688140,Pronájem bytu 2+1 43 m²,19000,"Dělnická, Praha 7 - Holešovice",50.103336,14.449302,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p7_B/kOzkBkwYBTxrzzMTIFcOWoc/977a.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3557688140.jpg,610.7,196.6,61.2,116.2,39.4
sr_4875084,Pronájem bytu 2+1 48 m²,22000,"Dělnická, Praha 7 - Holešovice",50.103336,14.449302,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/nCTUX1iX5CGpNZP1KGNlU9h/3528.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_4875084.jpg,610.7,196.6,61.2,116.2,39.4
